id_venda;data;cliente;produto;categoria;quantidade;valor_unitario;cidade;estado;forma_pagamento
893;2026-05-07 03:06:00;André Rodrigues;Switch Gigabit 8 Portas;Informática;10;135.0;Ibiporã;PR;Cartão de Crédito
894;2026-05-07 09:42:00;Guilherme Santos;Tablet Android 10;Informática;6;899.0;Maringá;PR;Pix
895;2026-05-07 10:11:00;Letícia Carvalho;Impressora Tanque Tinta;Informática;8;1100.0;Maringá;PR;Boleto Bancário
896;2026-05-07 13:43:00;Enzo Ferreira;Placa de Vídeo RTX 4060;Informática;2;2100.0;Maringá;PR;Boleto Bancário
897;2026-05-07 14:48:00;Lucas Costa;SSD 500GB NVMe;Informática;7;260.0;Arapongas;PR;Cartão de Crédito
898;2026-05-07 17:32:00;Arthur Soares;Tablet Android 10;Informática;12;899.0;Ibiporã;PR;Cartão de Crédito
899;2026-05-07 19:39:00;Julia Oliveira;HD Externo 2TB;Informática;12;449.0;Apucarana;PR;Cartão de Crédito
900;2026-05-08 04:40:00;Amanda Pereira;Notebook Pro;Informática;2;6200.0;Londrina;PR;Cartão de Crédito
901;2026-05-08 09:49:00;Leonardo Ferreira;Monitor 21.5 IPS;Informática;8;599.0;Apucarana;PR;Pix
902;2026-05-08 16:24:00;Rafael Ferreira;Filtro Linha 6 Tomadas;Informática;9;49.9;Maringá;PR;Pix
903;2026-05-08 19:34:00;Rafael Souza;Mini PC Intel;Informática;7;1250.0;Arapongas;PR;Pix
904;2026-05-08 20:28:00;Larissa Silva;SSD 500GB NVMe;Informática;7;260.0;Londrina;PR;Pix
905;2026-05-08 22:31:00;Vitor Oliveira;Mousepad Extended;Informática;11;69.9;Apucarana;PR;Boleto Bancário
906;2026-05-09 01:53:00;Arthur Alves;Mini PC Intel;Informática;2;1250.0;Cambé;PR;Boleto Bancário
907;2026-05-09 04:22:00;Leonardo Santos;Teclado de Membrana;Informática;10;79.9;Ibiporã;PR;Pix
908;2026-05-09 22:43:00;Larissa Soares;Teclado Mecânico;Informática;5;249.9;Londrina;PR;Pix
909;2026-05-10 06:09:00;Yasmin Fernandes;Notebook Pro;Informática;7;6200.0;Arapongas;PR;Boleto Bancário
910;2026-05-10 06:36:00;Lucas Santos;Filtro Linha 6 Tomadas;Informática;12;49.9;Ibiporã;PR;Boleto Bancário
911;2026-05-10 08:52:00;Maria Lima;Cadeira Gamer;Informática;9;990.0;Apucarana;PR;Boleto Bancário
912;2026-05-10 12:29:00;Amanda Gomes;Impressora Tanque Tinta;Informática;6;1100.0;Cambé;PR;Cartão de Crédito
913;2026-05-10 13:53:00;Diego Lima;Mini PC Intel;Informática;2;1250.0;Londrina;PR;Pix
914;2026-05-10 14:23:00;Diego Alves;Memória RAM 8GB DDR4;Informática;2;180.0;Ibiporã;PR;Pix
915;2026-05-10 14:48:00;Vitor Lopes;Teclado de Membrana;Informática;12;79.9;Apucarana;PR;Pix
916;2026-05-10 16:34:00;Julia Santos;HD Externo 1TB;Informática;1;299.0;Cambé;PR;Cartão de Crédito
917;2026-05-10 16:35:00;Enzo Lima;Placa de Vídeo RX 7600;Informática;11;1650.0;Maringá;PR;Boleto Bancário
918;2026-05-10 20:11:00;João Ribeiro;Notebook Gamer;Informática;12;5499.0;Londrina;PR;Cartão de Crédito
919;2026-05-11 03:24:00;Enzo Vieira;Switch Gigabit 8 Portas;Informática;7;135.0;Ibiporã;PR;Boleto Bancário
920;2026-05-11 12:26:00;Rafael Santos;Adaptador Bluetooth USB;Informática;2;39.9;Ibiporã;PR;Cartão de Crédito
921;2026-05-11 12:32:00;Enzo Santos;Gabinete Gamer ATX;Informática;8;320.0;Ibiporã;PR;Cartão de Crédito
922;2026-05-11 14:51:00;Thiago Costa;Notebook Gamer;Informática;5;5499.0;Arapongas;PR;Boleto Bancário
923;2026-05-11 15:50:00;Diego Santos;Tablet Android 10;Informática;6;899.0;Apucarana;PR;Cartão de Crédito
924;2026-05-11 23:33:00;Lucas Martins;Cadeira Gamer;Informática;5;990.0;Londrina;PR;Pix
925;2026-05-11 23:56:00;Amanda Rodrigues;Headset Bluetooth;Informática;1;280.0;Apucarana;PR;Pix
926;2026-05-12 04:20:00;Arthur Soares;SSD 2TB NVMe;Informática;2;820.0;Arapongas;PR;Cartão de Crédito
927;2026-05-12 13:06:00;Ana Gomes;Notebook Home;Informática;3;2499.0;Ibiporã;PR;Pix
928;2026-05-12 13:29:00;Thiago Rodrigues;Memória RAM 8GB DDR4;Informática;9;180.0;Arapongas;PR;Cartão de Crédito
929;2026-05-12 15:29:00;João Carvalho;Notebook Home;Informática;2;2499.0;Arapongas;PR;Boleto Bancário
930;2026-05-13 03:18:00;Julia Gomes;Gabinete Gamer ATX;Informática;1;320.0;Londrina;PR;Cartão de Crédito
931;2026-05-13 05:35:00;Mateus Alves;Adaptador Bluetooth USB;Informática;5;39.9;Arapongas;PR;Cartão de Crédito
932;2026-05-13 06:05:00;Gustavo Fernandes;Monitor Gamer 27 165Hz;Informática;11;1350.0;Ibiporã;PR;Cartão de Crédito
933;2026-05-13 06:35:00;Gustavo Martins;Placa de Vídeo RTX 4060;Informática;7;2100.0;Apucarana;PR;Cartão de Crédito
934;2026-05-13 11:08:00;Beatriz Lima;Impressora Tanque Tinta;Informática;7;1100.0;Cambé;PR;Cartão de Crédito
935;2026-05-13 14:03:00;André Santos;Monitor Ultrawide 29;Informática;8;1150.0;Arapongas;PR;Pix
936;2026-05-14 09:29:00;Mateus Alves;Caixa de Som PC;Informática;2;120.0;Cambé;PR;Cartão de Crédito
937;2026-05-14 15:40:00;Gabriel Almeida;Processador Intel i7;Informática;12;1950.0;Arapongas;PR;Cartão de Crédito
938;2026-05-14 19:10:00;Gabriel Oliveira;Adaptador Bluetooth USB;Informática;6;39.9;Apucarana;PR;Boleto Bancário
939;2026-05-14 20:17:00;Leonardo Ferreira;Mouse Sem Fio;Informática;1;89.9;Ibiporã;PR;Boleto Bancário
940;2026-05-15 01:42:00;Diego Carvalho;Placa-Mãe MSI Gaming;Informática;9;890.0;Apucarana;PR;Cartão de Crédito
941;2026-05-15 01:53:00;André Martins;Monitor 21.5 IPS;Informática;5;599.0;Ibiporã;PR;Cartão de Crédito
942;2026-05-15 02:41:00;André Ribeiro;SSD 2TB NVMe;Informática;1;820.0;Arapongas;PR;Boleto Bancário
943;2026-05-15 08:52:00;Lucas Pereira;HD Externo 1TB;Informática;12;299.0;Arapongas;PR;Cartão de Crédito
944;2026-05-15 12:20:00;Amanda Souza;Notebook Gamer;Informática;6;5499.0;Arapongas;PR;Cartão de Crédito
945;2026-05-15 15:56:00;Arthur Soares;Notebook Gamer;Informática;12;5499.0;Maringá;PR;Cartão de Crédito
946;2026-05-15 19:18:00;Maria Lima;Placa de Vídeo RTX 4060;Informática;1;2100.0;Ibiporã;PR;Boleto Bancário
947;2026-05-16 06:24:00;Thiago Fernandes;Fonte Real 750W;Informática;7;490.0;Londrina;PR;Boleto Bancário
948;2026-05-16 07:40:00;Larissa Santos;Notebook Pro;Informática;8;6200.0;Cambé;PR;Pix
949;2026-05-16 11:27:00;André Almeida;Processador AMD Ryzen 7;Informática;6;1780.0;Londrina;PR;Pix
950;2026-05-16 13:07:00;Arthur Alves;Nobreak 1500VA;Informática;7;799.0;Londrina;PR;Cartão de Crédito
951;2026-05-16 13:10:00;Gustavo Martins;Notebook Pro;Informática;9;6200.0;Arapongas;PR;Boleto Bancário
952;2026-05-16 17:38:00;Gustavo Fernandes;Roteador Wi-Fi 6;Informática;12;320.0;Cambé;PR;Cartão de Crédito
953;2026-05-16 22:23:00;André Almeida;Placa-Mãe ASUS Prime;Informática;12;780.0;Maringá;PR;Pix
954;2026-05-16 23:17:00;Larissa Fernandes;Notebook Pro;Informática;8;6200.0;Cambé;PR;Cartão de Crédito
955;2026-05-17 00:58:00;Daniel Barbosa;Fonte Real 750W;Informática;11;490.0;Maringá;PR;Cartão de Crédito
956;2026-05-17 04:17:00;João Vieira;SSD 2TB NVMe;Informática;1;820.0;Apucarana;PR;Cartão de Crédito
957;2026-05-17 10:34:00;Letícia Santos;Monitor 21.5 IPS;Informática;3;599.0;Cambé;PR;Cartão de Crédito
958;2026-05-17 12:20:00;Aline Costa;Memória RAM 8GB DDR4;Informática;8;180.0;Cambé;PR;Boleto Bancário
959;2026-05-17 16:59:00;Amanda Ribeiro;Fonte Real 650W;Informática;4;380.0;Arapongas;PR;Pix
960;2026-05-17 20:22:00;Amanda Vieira;Filtro Linha 6 Tomadas;Informática;7;49.9;Apucarana;PR;Cartão de Crédito
961;2026-05-18 04:10:00;Julia Oliveira;Mini PC Intel;Informática;9;1250.0;Maringá;PR;Pix
962;2026-05-18 05:23:00;André Costa;HD Externo 2TB;Informática;1;449.0;Cambé;PR;Cartão de Crédito
963;2026-05-18 08:59:00;Amanda Ribeiro;Teclado Mecânico;Informática;2;249.9;Apucarana;PR;Cartão de Crédito
964;2026-05-18 09:01:00;Julia Carvalho;Suporte Articulado;Informática;3;150.0;Ibiporã;PR;Pix
965;2026-05-18 10:01:00;Beatriz Fernandes;Repetidor Wi-Fi;Informática;8;89.0;Maringá;PR;Boleto Bancário
966;2026-05-18 12:33:00;Rodrigo Ribeiro;Placa de Vídeo RTX 4060;Informática;2;2100.0;Ibiporã;PR;Boleto Bancário
967;2026-05-18 15:15:00;Thiago Ribeiro;Headset Bluetooth;Informática;3;280.0;Londrina;PR;Pix
968;2026-05-18 15:22:00;Larissa Lima;Placa-Mãe MSI Gaming;Informática;1;890.0;Maringá;PR;Cartão de Crédito
969;2026-05-18 15:29:00;João Santos;Scanner de Mesa;Informática;10;650.0;Apucarana;PR;Pix
970;2026-05-18 19:40:00;Diego Santos;Impressora Tanque Tinta;Informática;8;1100.0;Ibiporã;PR;Cartão de Crédito
971;2026-05-18 21:46:00;Thiago Rodrigues;HD Externo 2TB;Informática;11;449.0;Apucarana;PR;Boleto Bancário
972;2026-05-18 21:52:00;Guilherme Martins;Mousepad Extended;Informática;4;69.9;Maringá;PR;Boleto Bancário
973;2026-05-18 22:11:00;André Almeida;Impressora Tanque Tinta;Informática;10;1100.0;Maringá;PR;Boleto Bancário
974;2026-05-18 22:58:00;Letícia Santos;Monitor Gamer 27 165Hz;Informática;2;1350.0;Ibiporã;PR;Pix
975;2026-05-19 01:22:00;Felipe Lopes;Teclado de Membrana;Informática;1;79.9;Cambé;PR;Cartão de Crédito
976;2026-05-19 01:59:00;Gabriel Fernandes;HD Externo 1TB;Informática;9;299.0;Londrina;PR;Boleto Bancário
977;2026-05-19 04:41:00;André Martins;Headset Gamer;Informática;9;199.9;Cambé;PR;Cartão de Crédito
978;2026-05-19 08:51:00;Diego Santos;Monitor 21.5 IPS;Informática;11;599.0;Ibiporã;PR;Cartão de Crédito
979;2026-05-19 10:24:00;Vitor Ferreira;Water Cooler 240mm;Informática;4;410.0;Londrina;PR;Cartão de Crédito
980;2026-05-19 13:37:00;Rafael Almeida;Mini PC Intel;Informática;8;1250.0;Maringá;PR;Cartão de Crédito
981;2026-05-19 14:26:00;Gabriel Martins;Tablet Android 10;Informática;1;899.0;Ibiporã;PR;Pix
982;2026-05-19 15:28:00;Yasmin Almeida;Cooler Fan 120mm;Informática;7;45.0;Apucarana;PR;Pix
983;2026-05-19 20:03:00;André Martins;Notebook Home;Informática;8;2499.0;Londrina;PR;Cartão de Crédito
984;2026-05-19 23:56:00;Vitor Ferreira;Filtro Linha 6 Tomadas;Informática;9;49.9;Maringá;PR;Cartão de Crédito
985;2026-05-20 05:43:00;João Alves;Processador AMD Ryzen 7;Informática;9;1780.0;Londrina;PR;Cartão de Crédito
986;2026-05-20 07:41:00;Letícia Ferreira;Fonte Real 750W;Informática;8;490.0;Cambé;PR;Boleto Bancário
987;2026-05-20 09:41:00;Felipe Lopes;Mouse Gamer RGB;Informática;4;149.9;Ibiporã;PR;Boleto Bancário
988;2026-05-20 12:29:00;Vinícius Silva;Mouse Gamer RGB;Informática;2;149.9;Apucarana;PR;Cartão de Crédito
989;2026-05-20 12:57:00;Letícia Carvalho;Memória RAM 8GB DDR4;Informática;12;180.0;Arapongas;PR;Cartão de Crédito
990;2026-05-20 13:34:00;Vitor Lopes;Headset Bluetooth;Informática;2;280.0;Arapongas;PR;Boleto Bancário
991;2026-05-20 15:11:00;Vitor Ferreira;Monitor Gamer 27 165Hz;Informática;7;1350.0;Maringá;PR;Cartão de Crédito
992;2026-05-20 15:16:00;Thiago Costa;Notebook Home;Informática;3;2499.0;Arapongas;PR;Pix
993;2026-05-20 19:57:00;Beatriz Gomes;Memória RAM 32GB DDR5;Informática;12;750.0;Maringá;PR;Boleto Bancário
994;2026-05-21 00:46:00;Larissa Soares;Teclado de Membrana;Informática;4;79.9;Apucarana;PR;Cartão de Crédito
995;2026-05-21 04:59:00;Enzo Oliveira;Placa de Vídeo RTX 4060;Informática;10;2100.0;Londrina;PR;Pix
996;2026-05-21 08:52:00;Amanda Oliveira;Memória RAM 32GB DDR5;Informática;8;750.0;Arapongas;PR;Pix
997;2026-05-21 10:22:00;André Martins;SSD 1TB NVMe;Informática;6;450.0;Maringá;PR;Pix
998;2026-05-21 14:57:00;Bruno Lima;Switch Gigabit 8 Portas;Informática;11;135.0;Cambé;PR;Cartão de Crédito
999;2026-05-21 15:48:00;André Ribeiro;Adaptador Bluetooth USB;Informática;4;39.9;Londrina;PR;Pix
1000;2026-05-21 22:20:00;Thiago Fernandes;Monitor 4K 32;Informática;4;2400.0;Cambé;PR;Pix
